Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-07-10 00:00:00-04:00,4.143070377256783,4.16732266614819,4.001599527257193,4.046061992645264,2104600,0.0,0.0
2012-07-11 00:00:00-04:00,4.082438270264356,4.082438270264356,4.0015976031487295,4.042017936706543,307400,0.0,0.0
2012-07-12 00:00:00-04:00,4.042017112020591,4.102647214510184,4.02180694936513,4.074353218078613,177800,0.0,0.0
2012-07-13 00:00:00-04:00,4.070311236297913,4.1228575066618385,4.033933019470825,4.106689453125,95400,0.0,0.0
2012-07-16 00:00:00-04:00,4.050102715912061,4.078396722016714,4.046060604903705,4.0703125,109400,0.0,0.0
2012-07-17 00:00:00-04:00,4.078395742101548,4.078395742101548,4.042017522720768,4.058185577392578,146000,0.0,0.0
2012-07-18 00:00:00-04:00,4.046059170636912,4.050101280212402,4.042017061061422,4.050101280212402,157400,0.0,0.0
2012-07-19 00:00:00-04:00,4.0501008964377325,4.078394889831543,4.0460587872452605,4.078394889831543,141000,0.0,0.0
2012-07-20 00:00:00-04:00,4.102648051566393,4.102648051566393,4.042017936706543,4.042017936706543,104200,0.0,0.0
2012-07-23 00:00:00-04:00,4.042017238977646,4.106689453125,4.042017238977646,4.106689453125,133600,0.0,0.0
2012-07-24 00:00:00-04:00,4.102646827697754,4.106688936943099,4.082437052424535,4.102646827697754,39000,0.0,0.0
2012-07-25 00:00:00-04:00,4.106688922857011,4.106688922857011,4.082437038421631,4.082437038421631,103600,0.0,0.0
2012-07-26 00:00:00-04:00,4.102649266301598,4.11073348959753,4.098607540130615,4.098607540130615,167000,0.0,0.0
2012-07-27 00:00:00-04:00,4.098607466100352,4.098607466100352,4.082439405277503,4.0905232429504395,82200,0.0,0.0
2012-07-30 00:00:00-04:00,4.082436999024015,4.090520831932212,4.066268947730874,4.078394889831543,55600,0.0,0.0
2012-07-31 00:00:00-04:00,4.062227288095793,4.090521284620833,4.062227288095793,4.066269397735596,92400,0.0,0.0
2012-08-01 00:00:00-04:00,4.070311770228571,4.122858047485352,4.066270045421782,4.122858047485352,186000,0.0,0.0
2012-08-02 00:00:00-04:00,4.102647904918796,4.1430682370318,4.102647904918796,4.134984016418457,138400,0.0,0.0
2012-08-03 00:00:00-04:00,4.155194813059147,4.155194813059147,4.151153087615967,4.151153087615967,41000,0.0,0.0
2012-08-06 00:00:00-04:00,4.155194259265888,4.155194259265888,4.122858147168633,4.143068313598633,22800,0.0,0.0
2012-08-07 00:00:00-04:00,4.1592377494111865,4.1592377494111865,4.122859514864632,4.126901626586914,44000,0.0,0.0
2012-08-08 00:00:00-04:00,4.122859116506159,4.155195236206055,4.118817005174434,4.155195236206055,101400,0.0,0.0
2012-08-09 00:00:00-04:00,4.126901626586914,4.163279861133468,4.122859514864632,4.126901626586914,77800,0.0,0.0
2012-08-10 00:00:00-04:00,4.122857301468804,4.183487788321995,4.122857301468804,4.163277626037598,50400,0.0,0.0
2012-08-13 00:00:00-04:00,4.163279115555575,4.183489285070669,4.163279115555575,4.179447174072266,6800,0.0,0.0
2012-08-14 00:00:00-04:00,4.183489285070669,4.183489285070669,4.163279115555575,4.179447174072266,12000,0.0,0.0
2012-08-15 00:00:00-04:00,4.183489285070669,4.183489285070669,4.163279115555575,4.179447174072266,12800,0.0,0.0
2012-08-16 00:00:00-04:00,4.130942998522193,4.179447174072266,4.130942998522193,4.179447174072266,11000,0.0,0.0
2012-08-17 00:00:00-04:00,4.179447174072266,4.179447174072266,4.167321226553978,4.179447174072266,2000,0.0,0.0
2012-08-20 00:00:00-04:00,4.179447174072266,4.179447174072266,4.179447174072266,4.179447174072266,1000,0.0,0.0
2012-08-21 00:00:00-04:00,4.1754038115777234,4.236033916473389,4.163277867693952,4.236033916473389,68600,0.0,0.0
2012-08-22 00:00:00-04:00,4.284538794104421,4.3532531238845795,4.272412463806626,4.308790683746338,40000,0.0,0.0
2012-08-23 00:00:00-04:00,4.341126458070893,4.341126458070893,4.236033916473389,4.236033916473389,7000,0.0,0.0
2012-08-24 00:00:00-04:00,4.244117930720679,4.292622089385986,4.244117930720679,4.292622089385986,11000,0.0,0.0
