Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2013-08-23 00:00:00-04:00,11.993914797880628,12.047618984022364,11.993914797880628,12.041651725769043,4000,0.0,0.0,0.0
2013-08-26 00:00:00-04:00,11.987947269218857,11.987947269218857,11.940210342407227,11.940210342407227,22600,0.0,0.0,0.0
2013-08-27 00:00:00-04:00,11.886506080627441,11.886506080627441,11.886506080627441,11.886506080627441,200,0.0,0.0,0.0
2013-08-28 00:00:00-04:00,11.838770031044117,11.850704548088405,11.832802772521973,11.832802772521973,12400,0.0,0.0,0.0
2013-08-29 00:00:00-04:00,11.826831817626953,11.826831817626953,11.826831817626953,11.826831817626953,4400,0.0,0.0,0.0
2013-08-30 00:00:00-04:00,11.904405016031808,11.904405016031808,11.785062159164879,11.826831817626953,11600,0.0,0.0,0.0
2013-09-03 00:00:00-04:00,11.910372734069824,11.910372734069824,11.910372734069824,11.910372734069824,200,0.0,0.0,0.0
2013-09-04 00:00:00-04:00,11.9044066147493,11.999880457809493,11.862635812539729,11.910372734069824,15500,0.0,0.0,0.0
2013-09-05 00:00:00-04:00,11.85070514678955,11.85070514678955,11.85070514678955,11.85070514678955,100,0.0,0.0,0.0
2013-09-06 00:00:00-04:00,11.928277969360352,11.928277969360352,11.928277969360352,11.928277969360352,300,0.0,0.0,0.0
2013-09-09 00:00:00-04:00,12.041653581504212,12.113258415302765,12.041653581504212,12.101325035095215,5200,0.0,0.0,0.0
2013-09-10 00:00:00-04:00,12.149060893990262,12.149060893990262,12.107291221618652,12.107291221618652,400,0.0,0.0,0.0
2013-09-11 00:00:00-04:00,12.166963219447856,12.18486499786377,12.166963219447856,12.18486499786377,7900,0.0,0.0,0.0
2013-09-12 00:00:00-04:00,12.18486499786377,12.18486499786377,12.18486499786377,12.18486499786377,0,0.0,0.0,0.0
2013-09-13 00:00:00-04:00,12.18486499786377,12.18486499786377,12.18486499786377,12.18486499786377,100,0.0,0.0,0.0
2013-09-16 00:00:00-04:00,12.304207867030017,12.310173988342285,12.304207867030017,12.310173988342285,1700,0.0,0.0,0.0
2013-09-17 00:00:00-04:00,12.363875676804131,12.369842935044092,12.316138749022576,12.340007781982422,19800,0.0,0.0,0.0
2013-09-18 00:00:00-04:00,12.357906444718843,12.721901172251103,12.304203405413086,12.584657669067383,59500,0.0,0.0,0.0
2013-09-19 00:00:00-04:00,12.656262750219915,12.656262750219915,12.513051986694336,12.513051986694336,10300,0.0,0.0,0.0
2013-09-20 00:00:00-04:00,12.59032502993524,12.59032502993524,12.34474790202249,12.428603172302246,1600,0.079,0.0,0.0
2013-09-23 00:00:00-04:00,12.536411899606835,12.536411899606835,12.350731969504263,12.47651481628418,10700,0.0,0.0,0.0
2013-09-24 00:00:00-04:00,12.518441681854913,12.524431504072492,12.476514068773634,12.482503890991211,2800,0.0,0.0,0.0
2013-09-25 00:00:00-04:00,12.51844872307925,12.51844872307925,12.464541435241697,12.4645414352417,300,0.0,0.0,0.0
2013-09-26 00:00:00-04:00,12.458549499511719,12.458549499511719,12.458549499511719,12.458549499511719,1100,0.0,0.0,0.0
2013-09-27 00:00:00-04:00,12.446571553636963,12.452561378479004,12.446571553636963,12.452561378479004,400,0.0,0.0,0.0
2013-09-30 00:00:00-04:00,12.326771736145021,12.326771736145021,12.326771736145021,12.32677173614502,200,0.0,0.0,0.0
2013-10-01 00:00:00-04:00,12.189013598791023,12.44058050520257,12.189013598791023,12.416621208190918,1000,0.0,0.0,0.0
2013-10-02 00:00:00-04:00,12.44657395047987,12.470532112019399,12.410634994506836,12.410634994506836,2500,0.0,0.0,0.0
2013-10-03 00:00:00-04:00,12.422609329223633,12.422609329223633,12.422609329223633,12.422609329223633,200,0.0,0.0,0.0
2013-10-04 00:00:00-04:00,12.446568361978253,12.476516336066666,12.392661094665526,12.392661094665527,10400,0.0,0.0,0.0
2013-10-07 00:00:00-04:00,12.470524800619062,12.482504445586473,12.398649215698242,12.398649215698242,3400,0.0,0.0,0.0
2013-10-08 00:00:00-04:00,12.398649215698242,12.398649215698242,12.398649215698242,12.398649215698242,0,0.0,0.0,0.0
2013-10-09 00:00:00-04:00,12.434592997671139,12.434592997671139,12.368706061055688,12.428603172302246,10300,0.0,0.0,0.0
2013-10-10 00:00:00-04:00,12.428603172302246,12.428603172302246,12.428603172302246,12.428603172302246,0,0.0,0.0,0.0
2013-10-11 00:00:00-04:00,12.548390792942808,12.548390792942808,12.482503890991213,12.482503890991211,1100,0.0,0.0,0.0
2013-10-14 00:00:00-04:00,12.524434081509774,12.602300643920898,12.524434081509774,12.602300643920898,1400,0.0,0.0,0.0
2013-10-15 00:00:00-04:00,12.494490623474121,12.494490623474121,12.494490623474121,12.494490623474121,100,0.0,0.0,0.0
2013-10-16 00:00:00-04:00,12.596309324019288,12.596309324019288,12.50646312538148,12.536412239074707,10700,0.0,0.0,0.0
2013-10-17 00:00:00-04:00,12.63823127746582,12.650210917574949,12.63823127746582,12.63823127746582,11700,0.0,0.0,0.0
2013-10-18 00:00:00-04:00,12.758030499399933,12.758030499399933,12.668185439463128,12.674175262451172,15500,0.0,0.0,0.0
2013-10-21 00:00:00-04:00,12.82991120902777,12.82991120902777,12.728086471557619,12.728086471557617,1200,0.0,0.0,0.0
2013-10-22 00:00:00-04:00,12.782752478444324,12.79476547241211,12.75872419904591,12.79476547241211,500,0.061,0.0,0.0
2013-10-23 00:00:00-04:00,12.686635971069338,12.686635971069338,12.686635971069338,12.686635971069336,500,0.0,0.0,0.0
2013-10-24 00:00:00-04:00,12.70466124443126,12.860841617528017,12.698654174804688,12.698654174804688,7000,0.0,0.0,0.0
2013-10-25 00:00:00-04:00,12.830804906466067,12.830804906466067,12.716672897338867,12.716672897338867,1800,0.0,0.0,0.0
2013-10-28 00:00:00-04:00,12.740696081295702,12.746703147888184,12.704654827471623,12.746703147888184,5400,0.0,0.0,0.0
2013-10-29 00:00:00-04:00,12.896876887713793,12.896876887713793,12.734690666198732,12.73469066619873,2200,0.0,0.0,0.0
2013-10-30 00:00:00-04:00,12.884861425365106,12.884861425365106,12.638577461242678,12.638577461242676,3400,0.0,0.0,0.0
2013-10-31 00:00:00-04:00,12.668611526489258,12.668611526489258,12.668611526489258,12.668611526489258,2300,0.0,0.0,0.0
2013-11-01 00:00:00-04:00,12.704658390390723,12.704658390390723,12.53045799327891,12.626568794250488,8100,0.0,0.0,0.0
2013-11-04 00:00:00-05:00,12.686638073909497,12.686638073909497,12.614554401777657,12.650595664978027,5700,0.0,0.0,0.0
2013-11-05 00:00:00-05:00,12.644586884104761,12.782747141499298,12.644586884104761,12.776740074157715,2000,0.0,0.0,0.0
2013-11-06 00:00:00-05:00,12.914900276234848,12.914900276234848,12.8187894821167,12.8187894821167,1300,0.0,0.0,0.0
