Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-17 00:00:00-05:00,28.087288906580206,28.087288906580206,27.958423614501953,27.958423614501953,94496,0.0,0.0,0.0
2020-01-21 00:00:00-05:00,27.745298385620117,27.745298385620117,27.745298385620117,27.745298385620117,1,0.0,0.0,0.0
2020-01-22 00:00:00-05:00,27.7209415435791,27.7209415435791,27.7209415435791,27.7209415435791,0,0.0,0.0,0.0
2020-01-23 00:00:00-05:00,27.78439712524414,27.78439712524414,27.78439712524414,27.78439712524414,0,0.0,0.0,0.0
2020-01-24 00:00:00-05:00,28.460542324650465,28.460542324650465,27.464982986450195,27.464982986450195,1702,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,27.062990188598633,27.062990188598633,27.062990188598633,27.062990188598633,2,0.0,0.0,0.0
2020-01-28 00:00:00-05:00,27.35366439819336,27.35366439819336,27.35366439819336,27.35366439819336,0,0.0,0.0,0.0
2020-01-29 00:00:00-05:00,27.19978904724121,27.19978904724121,27.19978904724121,27.19978904724121,1,0.0,0.0,0.0
2020-01-30 00:00:00-05:00,27.211078643798828,27.211078643798828,27.211078643798828,27.211078643798828,0,0.0,0.0,0.0
2020-01-31 00:00:00-05:00,26.626474380493164,26.626474380493164,26.626474380493164,26.626474380493164,6,0.0,0.0,0.0
2020-02-03 00:00:00-05:00,26.911731719970703,26.911731719970703,26.911731719970703,26.911731719970703,4,0.0,0.0,0.0
2020-02-04 00:00:00-05:00,27.29366111755371,27.29366111755371,27.29366111755371,27.29366111755371,4,0.0,0.0,0.0
2020-02-05 00:00:00-05:00,27.6658878326416,27.6658878326416,27.6658878326416,27.6658878326416,4,0.0,0.0,0.0
2020-02-06 00:00:00-05:00,27.588531494140625,27.588531494140625,27.588531494140625,27.588531494140625,4,0.0,0.0,0.0
2020-02-07 00:00:00-05:00,27.323055267333984,27.323055267333984,27.323055267333984,27.323055267333984,4,0.0,0.0,0.0
2020-02-10 00:00:00-05:00,27.4931640625,27.4931640625,27.4931640625,27.4931640625,4,0.0,0.0,0.0
2020-02-11 00:00:00-05:00,27.736248016357422,27.736248016357422,27.736248016357422,27.736248016357422,17,0.0,0.0,0.0
