Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-05-09 00:00:00-04:00,16.704491835898917,17.747949945340675,16.612960024619586,17.48250961303711,6508200,0.0,0.0
2013-05-10 00:00:00-04:00,17.455052819404038,18.315449213468842,17.262837550911318,17.940170288085938,372700,0.0,0.0
2013-05-13 00:00:00-04:00,18.434433643782608,18.48935377128954,17.51911913522023,17.67472267150879,635400,0.0,0.0
2013-05-14 00:00:00-04:00,17.528274270712146,18.23306693291124,17.473355883449273,17.8577880859375,281600,0.0,0.0
2013-05-15 00:00:00-04:00,17.848636347273334,18.123230054286314,17.757104529660936,18.040851593017578,85300,0.0,0.0
2013-05-16 00:00:00-04:00,18.059156256784117,18.4161301303892,18.059156256784117,18.333751678466797,180700,0.0,0.0
2013-05-17 00:00:00-04:00,18.489360973598377,18.54427937667424,18.297143944096025,18.306297302246094,363300,0.0,0.0
2013-05-20 00:00:00-04:00,18.62665605723592,20.22845691665235,18.535124230390103,19.82571792602539,464000,0.0,0.0
2013-05-21 00:00:00-04:00,19.999625629511087,20.869173507249037,19.853175423874713,20.54881477355957,284900,0.0,0.0
2013-05-22 00:00:00-04:00,20.64034551278032,21.35429159780324,19.798255930121577,19.807409286499023,387700,0.0,0.0
2013-05-23 00:00:00-04:00,19.789105814784342,20.329139915263628,19.139231429476432,20.21014976501465,278200,0.0,0.0
2013-05-24 00:00:00-04:00,20.19184155488931,20.19184155488931,19.70672588694158,19.834869384765625,254200,0.0,0.0
2013-05-28 00:00:00-04:00,20.13692529379993,20.13692529379993,19.68842125811877,19.697574615478516,285100,0.0,0.0
2013-05-29 00:00:00-04:00,19.587736434570136,19.615196507156284,19.203304147486286,19.39552116394043,327200,0.0,0.0
2013-05-30 00:00:00-04:00,19.358904994969283,20.18268785193781,19.23991485557933,20.118616104125977,188400,0.0,0.0
2013-05-31 00:00:00-04:00,19.999626110726307,20.12776960728538,19.816562476364027,19.953859329223633,123600,0.0,0.0
2013-06-03 00:00:00-04:00,20.136923636038173,20.136923636038173,19.084312067864666,19.34975242614746,152500,0.0,0.0
2013-06-04 00:00:00-04:00,19.349750348194256,19.688417522957483,19.02939163050156,19.624345779418945,67600,0.0,0.0
2013-06-05 00:00:00-04:00,19.633499082567205,19.679264114736966,19.35890365207643,19.57857894897461,36100,0.0,0.0
2013-06-06 00:00:00-04:00,19.578579354884347,19.578579354884347,19.18499378509781,19.221607208251953,31900,0.0,0.0
2013-06-07 00:00:00-04:00,19.249069679361686,19.2673746474005,18.498510123391878,18.74564552307129,155600,0.0,0.0
2013-06-10 00:00:00-04:00,18.67242244985279,18.74564756746694,18.45274709701035,18.718189239501953,127000,0.0,0.0
2013-06-11 00:00:00-04:00,18.53512174541103,18.76395040893462,18.397824896461703,18.67241859436035,79000,0.0,0.0
2013-06-12 00:00:00-04:00,18.763953625918735,19.294836146477603,18.763953625918735,19.230764389038086,128500,0.0,0.0
2013-06-13 00:00:00-04:00,19.1941509755126,19.24907112121582,18.763953642450776,19.24907112121582,285100,0.0,0.0
2013-06-14 00:00:00-04:00,19.22160913436681,19.404672776833348,19.14838402654505,19.23991584777832,43800,0.0,0.0
2013-06-17 00:00:00-04:00,19.285684042209795,19.944711866301162,19.285684042209795,19.77995491027832,81600,0.0,0.0
2013-06-18 00:00:00-04:00,19.761644132744312,20.045391195458432,19.761644132744312,19.99962615966797,136400,0.0,0.0
