Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-03-07 00:00:00-05:00,20.41820933081263,20.41820933081263,20.219812393188477,20.219812393188477,2900,0.0,0.0,0.0
2019-03-08 00:00:00-05:00,20.04621696472168,20.04621696472168,20.04621696472168,20.04621696472168,1500,0.0,0.0,0.0
2019-03-11 00:00:00-04:00,20.04621696472168,20.04621696472168,20.04621696472168,20.04621696472168,0,0.0,0.0,0.0
2019-03-12 00:00:00-04:00,20.128884659119493,20.327280044555664,20.128884659119493,20.327280044555664,500,0.0,0.0,0.0
2019-03-13 00:00:00-04:00,20.327280044555664,20.327280044555664,20.327280044555664,20.327280044555664,0,0.0,0.0,0.0
2019-03-14 00:00:00-04:00,20.327280044555664,20.327280044555664,20.327280044555664,20.327280044555664,0,0.0,0.0,0.0
2019-03-15 00:00:00-04:00,20.327280044555664,20.327280044555664,20.327280044555664,20.327280044555664,0,0.0,0.0,0.0
2019-03-18 00:00:00-04:00,20.44300651550293,20.44300651550293,20.44300651550293,20.44300651550293,100,0.0,0.0,0.0
2019-03-19 00:00:00-04:00,20.44300651550293,20.44300651550293,20.44300651550293,20.44300651550293,0,0.0,0.0,0.0
2019-03-20 00:00:00-04:00,20.44300651550293,20.44300651550293,20.44300651550293,20.44300651550293,0,0.0,0.0,0.0
2019-03-21 00:00:00-04:00,20.44300651550293,20.44300651550293,20.44300651550293,20.44300651550293,0,0.0,0.0,0.0
2019-03-22 00:00:00-04:00,20.525672984592816,20.532285690307617,20.525672984592816,20.532285690307617,400,0.0,0.0,0.0
2019-03-25 00:00:00-04:00,20.467805862426758,20.467805862426758,20.467805862426758,20.467805862426758,200,0.0,0.0,0.0
2019-03-26 00:00:00-04:00,20.790200471942775,20.790200471942775,20.699270248413086,20.699270248413086,500,0.0,0.0,0.0
2019-03-27 00:00:00-04:00,20.699270248413086,20.699270248413086,20.699270248413086,20.699270248413086,0,0.0,0.0,0.0
2019-03-28 00:00:00-04:00,20.649669647216797,20.649669647216797,20.649669647216797,20.649669647216797,200,0.0,0.0,0.0
2019-03-29 00:00:00-04:00,20.649669647216797,20.649669647216797,20.649669647216797,20.649669647216797,0,0.0,0.0,0.0
2019-04-01 00:00:00-04:00,20.781932830810547,20.781932830810547,20.781932830810547,20.781932830810547,1500,0.0,0.0,0.0
2019-04-02 00:00:00-04:00,20.781932830810547,20.781932830810547,20.781932830810547,20.781932830810547,0,0.0,0.0,0.0
2019-04-03 00:00:00-04:00,20.781932830810547,20.781932830810547,20.781932830810547,20.781932830810547,100,0.0,0.0,0.0
2019-04-04 00:00:00-04:00,20.781932830810547,20.781932830810547,20.781932830810547,20.781932830810547,100,0.0,0.0,0.0
2019-04-05 00:00:00-04:00,20.781932830810547,20.781932830810547,20.781932830810547,20.781932830810547,0,0.0,0.0,0.0
2019-04-08 00:00:00-04:00,20.781932830810547,20.781932830810547,20.781932830810547,20.781932830810547,0,0.0,0.0,0.0
2019-04-09 00:00:00-04:00,20.781932830810547,20.781932830810547,20.781932830810547,20.781932830810547,0,0.0,0.0,0.0
2019-04-10 00:00:00-04:00,20.63727378845215,20.63727378845215,20.63727378845215,20.63727378845215,400,0.0,0.0,0.0
2019-04-11 00:00:00-04:00,20.56700325012207,20.56700325012207,20.56700325012207,20.56700325012207,10100,0.0,0.0,0.0
2019-04-12 00:00:00-04:00,20.56700325012207,20.56700325012207,20.56700325012207,20.56700325012207,0,0.0,0.0,0.0
2019-04-15 00:00:00-04:00,20.56700325012207,20.56700325012207,20.56700325012207,20.56700325012207,0,0.0,0.0,0.0
2019-04-16 00:00:00-04:00,20.56700325012207,20.56700325012207,20.56700325012207,20.56700325012207,100,0.0,0.0,0.0
2019-04-17 00:00:00-04:00,20.56700325012207,20.56700325012207,20.56700325012207,20.56700325012207,0,0.0,0.0,0.0
2019-04-18 00:00:00-04:00,20.56700325012207,20.56700325012207,20.56700325012207,20.56700325012207,0,0.0,0.0,0.0
2019-04-22 00:00:00-04:00,20.575273513793945,20.575273513793945,20.575273513793945,20.575273513793945,200,0.0,0.0,0.0
2019-04-23 00:00:00-04:00,20.707536697387695,20.707536697387695,20.707536697387695,20.707536697387695,1000,0.0,0.0,0.0
2019-04-24 00:00:00-04:00,20.707536697387695,20.707536697387695,20.707536697387695,20.707536697387695,0,0.0,0.0,0.0
2019-04-25 00:00:00-04:00,20.40167518386006,20.45127362795347,20.396714866438888,20.42647361755371,2200,0.0,0.0,0.0
2019-04-26 00:00:00-04:00,20.42647361755371,20.42647361755371,20.42647361755371,20.42647361755371,0,0.0,0.0,0.0
2019-04-29 00:00:00-04:00,20.42647361755371,20.42647361755371,20.42647361755371,20.42647361755371,0,0.0,0.0,0.0
2019-04-30 00:00:00-04:00,20.42647361755371,20.42647361755371,20.42647361755371,20.42647361755371,0,0.0,0.0,0.0
2019-05-01 00:00:00-04:00,20.42647361755371,20.42647361755371,20.42647361755371,20.42647361755371,0,0.0,0.0,0.0
2019-05-02 00:00:00-04:00,20.42647361755371,20.42647361755371,20.42647361755371,20.42647361755371,0,0.0,0.0,0.0
