Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-10-31 00:00:00-05:00,11.24392119959781,11.66481664557206,11.24392119959781,11.424304962158203,32800,0.0,0.0
1994-11-01 00:00:00-05:00,11.424306981703815,11.424306981703815,11.24392318725586,11.24392318725586,13200,0.0,0.0
1994-11-02 00:00:00-05:00,11.24392119959781,11.424304962158203,11.183793278744346,11.424304962158203,7000,0.0,0.0
1994-11-03 00:00:00-05:00,11.424314256698366,11.484442226470462,11.36418628692627,11.36418628692627,5400,0.0,0.0
1994-11-04 00:00:00-05:00,11.36417457992966,11.424302487759975,11.123662948608398,11.123662948608398,9800,0.0,0.0
1994-11-07 00:00:00-05:00,11.12366799385317,11.183795928955078,11.06354005875126,11.183795928955078,7200,0.0,0.0
1994-11-08 00:00:00-05:00,11.1837972972704,11.1837972972704,11.063541412353516,11.063541412353516,2200,0.0,0.0
1994-11-09 00:00:00-05:00,11.123662948608398,11.183790856438714,11.123662948608398,11.123662948608398,5600,0.0,0.0
1994-11-10 00:00:00-05:00,11.123662948608398,11.123662948608398,11.063535040778083,11.123662948608398,82800,0.0,0.0
1994-11-11 00:00:00-05:00,11.123662948608398,11.183790856438714,11.063535040778083,11.123662948608398,16400,0.0,0.0
1994-11-14 00:00:00-05:00,11.123662948608398,11.183790856438714,11.063535040778083,11.123662948608398,54600,0.0,0.0
1994-11-15 00:00:00-05:00,11.063541412353516,11.063541412353516,11.063541412353516,11.063541412353516,1800,0.0,0.0
1994-11-16 00:00:00-05:00,11.063535040778083,11.123662948608398,11.063535040778083,11.123662948608398,4600,0.0,0.0
1994-11-17 00:00:00-05:00,11.123668411015215,11.48443603515625,11.063540473658376,11.48443603515625,10600,0.0,0.0
1994-11-18 00:00:00-05:00,11.484442226470462,11.484442226470462,11.304058317154173,11.36418628692627,8400,0.0,0.0
1994-11-21 00:00:00-05:00,11.364177041304739,11.484432883011667,11.304049120451275,11.424304962158203,7000,0.0,0.0
1994-11-22 00:00:00-05:00,11.424305337540648,11.54456118319897,11.304049491882324,11.304049491882324,14800,0.0,0.0
1994-11-23 00:00:00-05:00,11.304058317154173,11.36418628692627,11.304058317154173,11.36418628692627,8000,0.0,0.0
1994-11-25 00:00:00-05:00,11.304049491882324,11.304049491882324,11.304049491882324,11.304049491882324,2000,0.0,0.0
1994-11-28 00:00:00-05:00,11.304049491882324,11.424305337540648,11.304049491882324,11.304049491882324,1400,0.0,0.0
1994-11-29 00:00:00-05:00,11.304051118738512,11.304051118738512,11.24392318725586,11.24392318725586,1800,0.0,0.0
1994-11-30 00:00:00-05:00,11.24392318725586,11.364179050221162,11.24392318725586,11.24392318725586,6000,0.0,0.0
1994-12-01 00:00:00-05:00,11.243922726138607,11.304050655155391,10.943283081054688,10.943283081054688,35400,0.0,0.0
1994-12-02 00:00:00-05:00,10.943283081054688,10.943283081054688,10.883155152037903,10.943283081054688,12600,0.0,0.0
1994-12-05 00:00:00-05:00,10.943281837589833,10.943281837589833,10.883153915405273,10.883153915405273,5400,0.0,0.0
1994-12-06 00:00:00-05:00,10.823032573118049,10.823032573118049,10.642648696899414,10.642648696899414,16000,0.0,0.0
1994-12-07 00:00:00-05:00,10.642648696899414,10.702776655638958,10.522392779420324,10.642648696899414,11600,0.0,0.0
1994-12-08 00:00:00-05:00,10.642645155445912,10.702773094177246,10.642645155445912,10.702773094177246,6000,0.0,0.0
1994-12-09 00:00:00-05:00,10.702771576968106,10.823027437383478,10.582515716552734,10.582515716552734,9000,0.0,0.0
1994-12-12 00:00:00-05:00,10.58252073815987,10.702776655638958,10.46226482068078,10.642648696899414,7600,0.0,0.0
1994-12-13 00:00:00-05:00,10.642642226667036,10.883153915405273,10.642642226667036,10.883153915405273,4600,0.0,0.0
1994-12-14 00:00:00-05:00,10.943284598944699,11.48443603515625,10.943284598944699,11.48443603515625,10800,0.0,0.0
1994-12-15 00:00:00-05:00,11.48443236977163,11.905327796936035,11.48443236977163,11.905327796936035,13400,0.0,0.0
1994-12-16 00:00:00-05:00,11.905332712026743,11.965460655016777,11.664820940066607,11.72494888305664,20400,0.0,0.0
1994-12-19 00:00:00-05:00,11.724948063492775,11.845203941067059,11.544564247131348,11.544564247131348,10000,0.0,0.0
1994-12-20 00:00:00-05:00,11.604692997076572,11.72494888305664,11.604692997076572,11.72494888305664,8000,0.0,0.0
1994-12-21 00:00:00-05:00,11.72495087187494,11.965462684631348,11.72495087187494,11.965462684631348,7800,0.0,0.0
1994-12-22 00:00:00-05:00,11.965462684631348,12.02559063782045,11.965462684631348,11.965462684631348,9000,0.0,0.0
1994-12-23 00:00:00-05:00,11.965455350875855,12.025583267211914,11.965455350875855,12.025583267211914,5400,0.0,0.0
1994-12-27 00:00:00-05:00,11.96545571510238,11.96545571510238,11.845199878769693,11.905327796936035,6000,0.0,0.0
1994-12-28 00:00:00-05:00,11.905327796936035,11.96545571510238,11.845199878769693,11.905327796936035,3200,0.0,0.0
1994-12-29 00:00:00-05:00,11.845200408132452,11.845200408132452,11.304049120451275,11.424304962158203,9600,0.0,0.0
1994-12-30 00:00:00-05:00,11.424308369557062,11.60469218591849,11.183796614408493,11.544564247131348,28000,0.0,0.0
1995-01-03 00:00:00-05:00,11.544560803865132,11.785072487278988,11.424304962158203,11.424304962158203,4600,0.0,0.0
1995-01-04 00:00:00-05:00,11.60468988320262,11.664817810058594,11.60468988320262,11.664817810058594,3000,0.0,0.0
1995-01-05 00:00:00-05:00,11.604690551757812,11.604690551757812,11.604690551757812,11.604690551757812,1600,0.0,0.0
1995-01-06 00:00:00-05:00,11.60468988320262,11.664817810058594,11.54456195634665,11.664817810058594,3200,0.0,0.0
1995-01-09 00:00:00-05:00,11.6648184820778,11.6648184820778,11.544562621437823,11.604690551757812,5600,0.0,0.0
1995-01-10 00:00:00-05:00,11.54456118319897,11.54456118319897,11.304049491882324,11.304049491882324,6600,0.0,0.0
1995-01-11 00:00:00-05:00,11.304049491882324,11.424305337540648,10.943281954907357,11.304049491882324,25600,0.0,0.0
1995-01-12 00:00:00-05:00,11.304051118738512,11.304051118738512,11.183795255773209,11.24392318725586,4400,0.0,0.0
