Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-08-23 00:00:00-04:00,13.279206619656541,13.476628873358703,13.25842590348735,13.26362133026123,1586000,0.0,0.0,0.0
2016-08-24 00:00:00-04:00,13.284399608159239,13.310376737260702,13.263618895804221,13.299985885620117,949200,0.0,0.0,0.0
2016-08-25 00:00:00-04:00,13.299989509877653,13.331161082367533,13.284403228169502,13.294794082641602,877000,0.0,0.0,0.0
2016-08-26 00:00:00-04:00,13.299989164244058,13.372723161805746,13.299989164244058,13.336356163024902,820700,0.0,0.0,0.0
2016-08-29 00:00:00-04:00,13.35194266985165,13.419481241453077,13.35194266985165,13.393505096435547,898900,0.0,0.0,0.0
2016-08-30 00:00:00-04:00,13.403895221486632,13.49741093085712,13.398700785122879,13.450653076171875,830200,0.0,0.0,0.0
2016-08-31 00:00:00-04:00,13.487019347869836,13.549363481058558,13.445456922719481,13.507801055908203,1441200,0.0,0.0,0.0
2016-09-01 00:00:00-04:00,13.507803347576878,13.554561207669538,13.466240915375241,13.492217063903809,473400,0.0,0.0,0.0
2016-09-02 00:00:00-04:00,13.518188854715634,13.533774141295638,13.487016299703313,13.502602577209473,484200,0.0,0.0,0.0
2016-09-06 00:00:00-04:00,13.518189813180875,13.533775100865906,13.497408108365866,13.528580665588379,346100,0.0,0.0,0.0
2016-09-07 00:00:00-04:00,13.52857985596428,13.533774290930943,13.43506417174568,13.48182201385498,507200,0.0,0.0,0.0
2016-09-08 00:00:00-04:00,13.49221412656712,13.49221412656712,13.424675560540472,13.440261840820312,271700,0.0,0.0,0.0
2016-09-09 00:00:00-04:00,13.403893008689433,13.419479287986913,13.299987452818375,13.34154987335205,439400,0.0,0.0,0.0
2016-09-12 00:00:00-04:00,13.341551590125936,13.372723161805746,13.196082604076166,13.336356163024902,507600,0.0,0.0,0.0
2016-09-13 00:00:00-04:00,13.372723894377286,13.372723894377286,13.211669609128089,13.279208183288574,520100,0.0,0.0,0.0
2016-09-14 00:00:00-04:00,13.294790838203426,13.31037711610793,13.232446717511595,13.28439998626709,308400,0.0,0.0,0.0
2016-09-15 00:00:00-04:00,13.299985933889653,13.36232906210712,13.27920423053306,13.35193920135498,306900,0.0,0.0,0.0
2016-09-16 00:00:00-04:00,13.35194072621704,13.403893008689433,13.318690195234336,13.34154987335205,237100,0.0,0.0,0.0
2016-09-19 00:00:00-04:00,13.372723648671947,13.455848503462063,13.362332794091573,13.450653076171875,223000,0.0,0.0,0.0
2016-09-20 00:00:00-04:00,13.476627537860821,13.507799104488758,13.44545498030665,13.455845832824707,292500,0.0,0.0,0.0
2016-09-21 00:00:00-04:00,13.455844884390832,13.497407300607302,13.414282468174362,13.48182201385498,380800,0.0,0.0,0.0
2016-09-22 00:00:00-04:00,13.481821289494555,13.523383703477931,13.481821289494555,13.487015724182129,535900,0.0,0.0,0.0
2016-09-23 00:00:00-04:00,13.502604376180592,13.60651092487963,13.487018096597849,13.60131549835205,280500,0.0,0.0,0.0
2016-09-26 00:00:00-04:00,13.59092307016935,13.59092307016935,13.523384514990793,13.533774375915527,201000,0.0,0.0,0.0
2016-09-27 00:00:00-04:00,13.538969801840983,13.59092307016935,13.53377437591553,13.533774375915527,200000,0.0,0.0,0.0
2016-09-28 00:00:00-04:00,13.559751505542799,13.585727644243896,13.53377437591553,13.533774375915527,182800,0.0,0.0,0.0
2016-09-29 00:00:00-04:00,13.55975233156954,13.55975233156954,13.388307229290236,13.403892517089844,711400,0.0,0.0,0.0
2016-09-30 00:00:00-04:00,13.502604596187407,13.502604596187407,13.41428432563205,13.42987060546875,143100,0.0,0.0,0.0
2016-10-03 00:00:00-04:00,13.481822153417703,13.502602866277975,13.403891755144697,13.409087181091309,177000,0.0,0.0,0.0
2016-10-04 00:00:00-04:00,13.43506573078624,13.507799719873766,13.42987030429052,13.497408866882324,465300,0.0,0.0,0.0
2016-10-05 00:00:00-04:00,13.49740806367349,13.523385194606236,13.440260357473894,13.476627349853516,196300,0.0,0.0,0.0
2016-10-06 00:00:00-04:00,13.47662883721361,13.491694881169025,13.398179181342641,13.440261840820312,290500,0.0,0.0,0.0
2016-10-07 00:00:00-04:00,13.46104328484459,13.466238711885483,13.383113861083986,13.383113861083984,125900,0.0,0.0,0.0
2016-10-10 00:00:00-04:00,13.512996334255511,13.512996334255511,13.30518421078997,13.32596492767334,204100,0.0,0.0,0.0
2016-10-11 00:00:00-04:00,13.357136423518087,13.357136423518087,13.196082152601722,13.248035430908203,258300,0.0,0.0,0.0
2016-10-12 00:00:00-04:00,13.248033290430486,13.274009429923595,13.17010388102496,13.216861724853516,228000,0.0,0.0,0.0
2016-10-13 00:00:00-04:00,13.227251291543427,13.299986264171594,13.216861430533273,13.28439998626709,179500,0.0,0.0,0.0
2016-10-14 00:00:00-04:00,13.299986264171594,13.341548680990753,13.28439998626709,13.28439998626709,236400,0.0,0.0,0.0
2016-10-17 00:00:00-04:00,13.3415485361497,13.3415485361497,13.305181545693523,13.331157684326172,116900,0.0,0.0,0.0
2016-10-18 00:00:00-04:00,13.351941871580319,13.377918015044814,13.3186913377453,13.346746444702148,101400,0.0,0.0,0.0
2016-10-19 00:00:00-04:00,13.39870128740398,13.39870128740398,13.346748003480961,13.388310432434082,157200,0.0,0.0,0.0
2016-10-20 00:00:00-04:00,13.393501516569671,13.424673080444336,13.362328961768858,13.424673080444336,87900,0.0,0.0,0.0
2016-10-21 00:00:00-04:00,13.424677310389855,13.461044311523438,13.35713774463338,13.461044311523438,91600,0.0,0.0,0.0
2016-10-24 00:00:00-04:00,13.48182296411985,13.502603678229729,13.455845832824707,13.455845832824707,87900,0.0,0.0,0.0
2016-10-25 00:00:00-04:00,13.481827199048311,13.492217063903809,13.455850059593196,13.492217063903809,71600,0.0,0.0,0.0
2016-10-26 00:00:00-04:00,13.49741054745414,13.507801401739354,13.461043548382296,13.466238975524902,134000,0.0,0.0,0.0
2016-10-27 00:00:00-04:00,13.445457386470608,13.481825376792129,13.357137106114026,13.393505096435547,309700,0.0,0.0,0.0
2016-10-28 00:00:00-04:00,13.424674714419407,13.424674714419407,13.331159020487066,13.34154987335205,133700,0.0,0.0,0.0
