Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2009-06-25 00:00:00-04:00,127520.53645833333,127919.14193827602,121574.67138252148,121724.1484375,33,0.0,0.0,0.0
2009-06-26 00:00:00-04:00,123019.62112073344,124630.65166598943,121026.59364206623,122621.015625,63,0.0,0.0,0.0
2009-06-29 00:00:00-04:00,121574.70905172413,123169.13146551723,118751.2526939655,118967.1640625,66,0.0,0.0,0.0
2009-06-30 00:00:00-04:00,119099.97230916974,124597.40514062074,117804.50475372207,121873.6015625,153,0.0,0.0,0.0
2009-07-01 00:00:00-04:00,120412.09484962471,120827.30896979583,116974.12193460784,120594.7890625,159,0.0,0.0,0.0
2009-07-02 00:00:00-04:00,125261.7435028699,130559.87346540178,125195.3092713648,130211.09375,144,0.0,0.0,0.0
2009-07-06 00:00:00-04:00,134163.98794865445,135343.1960625879,129878.97818253005,129912.1953125,249,0.0,0.0,0.0
2009-07-07 00:00:00-04:00,130609.72495177237,137983.92610622136,130493.46502366169,137751.40625,294,0.0,0.0,0.0
2009-07-08 00:00:00-04:00,135691.8976847944,142850.18506571808,134545.9073616303,137734.75,446,0.0,0.0,0.0
2009-07-09 00:00:00-04:00,135509.21984138974,138515.36873111784,134130.7095770393,137435.8125,289,0.0,0.0,0.0
2009-07-10 00:00:00-04:00,139561.72168554922,141122.92623611944,136007.49004914466,138349.296875,345,0.0,0.0,0.0
2009-07-13 00:00:00-04:00,136904.37186831312,139960.3471714515,127985.5743803495,128068.6171875,393,0.0,0.0,0.0
2009-07-14 00:00:00-04:00,126955.82734539994,129762.67386834246,125743.40251596323,125826.4453125,401,0.0,0.0,0.0
2009-07-15 00:00:00-04:00,120943.55087393301,121541.45911774812,113951.34613376194,114798.3828125,536,0.0,0.0,0.0
2009-07-16 00:00:00-04:00,115977.57507661589,116459.22331909361,110347.2732076523,111775.609375,453,0.0,0.0,0.0
2009-07-17 00:00:00-04:00,112057.9681158949,113752.0414444589,111078.06295525494,111725.796875,367,0.0,0.0,0.0
2009-07-20 00:00:00-04:00,109649.72234710505,111443.4469780483,107573.65217240222,108287.8203125,572,0.0,0.0,0.0
2009-07-21 00:00:00-04:00,105680.27377331218,110463.53934721032,105497.5796020869,106643.5703125,692,0.0,0.0,0.0
2009-07-22 00:00:00-04:00,108669.80977567226,108869.11249878215,104733.58099425175,106543.9140625,718,0.0,0.0,0.0
2009-07-23 00:00:00-04:00,106477.50080104827,106610.36930930102,98123.39334465655,99618.1640625,1320,0.0,0.0,0.0
2009-07-24 00:00:00-04:00,100913.63453219953,102425.01385123016,98040.35296964677,98389.1328125,566,0.0,0.0,0.0
2009-07-27 00:00:00-04:00,98588.42750596658,100415.36939034265,97243.1339365624,97425.828125,821,0.0,0.0,0.0
2009-07-28 00:00:00-04:00,99385.6466492235,101245.80581110736,97359.40184788572,98389.1328125,1250,0.0,0.0,0.0
2009-07-29 00:00:00-04:00,100232.6800965587,101478.32235127981,98671.47513730824,99601.5546875,812,0.0,0.0,0.0
2009-07-30 00:00:00-04:00,95847.98718582511,96578.76372995548,92858.4467780191,96063.8984375,1021,0.0,0.0,0.0
2009-07-31 00:00:00-04:00,96379.48504734848,97160.08745941559,94021.06924918831,95914.4453125,701,0.0,0.0,0.0
2009-08-03 00:00:00-04:00,92775.41591125955,94403.05478689568,90948.47431615776,91380.296875,1083,0.0,0.0,0.0
