Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-11-17 00:00:00-05:00,17.84830093383789,17.84830093383789,17.84830093383789,17.84830093383789,100,0.0,0.0
2009-11-18 00:00:00-05:00,17.84830093383789,17.84830093383789,17.84830093383789,17.84830093383789,0,0.0,0.0
2009-11-19 00:00:00-05:00,17.9910888671875,17.9910888671875,17.9910888671875,17.9910888671875,100,0.0,0.0
2009-11-20 00:00:00-05:00,18.126726683021403,18.169563568425016,18.09817012113574,18.162424087524414,5100,0.0,0.0
2009-11-23 00:00:00-05:00,18.162424087524414,18.162424087524414,18.162424087524414,18.162424087524414,0,0.0,0.0
2009-11-24 00:00:00-05:00,18.162424087524414,18.162424087524414,18.162424087524414,18.162424087524414,0,0.0,0.0
2009-11-25 00:00:00-05:00,18.162424087524414,18.162424087524414,18.162424087524414,18.162424087524414,0,0.0,0.0
2009-11-27 00:00:00-05:00,17.669816108850334,18.562231063842773,17.491333117851845,18.562231063842773,1100,0.0,0.0
2009-11-30 00:00:00-05:00,18.562231063842773,18.562231063842773,18.562231063842773,18.562231063842773,0,0.0,0.0
2009-12-01 00:00:00-05:00,18.562231063842773,18.562231063842773,18.562231063842773,18.562231063842773,0,0.0,0.0
2009-12-02 00:00:00-05:00,18.383749389945756,18.383749389945756,17.862579345703125,17.862579345703125,400,0.0,0.0
2009-12-03 00:00:00-05:00,17.89113278646026,17.89113278646026,17.31998781900849,17.605560302734375,9000,0.0,0.0
2009-12-04 00:00:00-05:00,17.855437526539333,18.155288988145802,17.491332083037406,17.669815063476562,7900,0.0,0.0
2009-12-07 00:00:00-05:00,17.4342184502181,17.57700538635254,17.30571048004054,17.57700538635254,2300,0.0,0.0
2009-12-08 00:00:00-05:00,17.312850932071083,17.3414088655833,16.95588493347168,16.95588493347168,4900,0.0,0.0
2009-12-09 00:00:00-05:00,16.813093200768098,17.191477541733125,16.77739715576172,16.77739715576172,1754600,0.0,0.0
2009-12-10 00:00:00-05:00,16.684596026668864,17.341413701732865,16.684596026668864,17.13437271118164,1316100,0.0,0.0
2009-12-11 00:00:00-05:00,17.49133626571326,17.505615234375,17.24145976100245,17.505615234375,1267900,0.0,0.0
2009-12-14 00:00:00-05:00,17.384245408757486,17.848300961410708,16.720288395118242,17.812604904174805,1398200,0.0,0.0
2009-12-15 00:00:00-05:00,17.498467342652617,18.305209620386222,17.241451477097925,18.162424087524414,2306200,0.0,0.0
