Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-03-21 00:00:00-04:00,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617,0,0.0,0.0,0.0
2018-03-22 00:00:00-04:00,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617,0,0.0,0.0,0.0
2018-03-23 00:00:00-04:00,24.1200008392334,24.190000534057617,24.1200008392334,24.190000534057617,241,0.0,0.0,0.0
2018-03-26 00:00:00-04:00,23.969999313354492,23.969999313354492,23.969999313354492,23.969999313354492,524,0.0,0.0,0.0
2018-03-27 00:00:00-04:00,24.040000915527344,24.040000915527344,23.75,23.75,1711,0.0,0.0,0.0
2018-03-28 00:00:00-04:00,23.950000762939453,23.950000762939453,23.950000762939453,23.950000762939453,100,0.0,0.0,0.0
2018-03-29 00:00:00-04:00,23.8799991607666,23.889999389648438,23.8799991607666,23.889999389648438,541,0.0,0.0,0.0
2018-04-02 00:00:00-04:00,23.09000015258789,23.09000015258789,23.09000015258789,23.09000015258789,950,0.0,0.0,0.0
2018-04-03 00:00:00-04:00,23.09000015258789,23.09000015258789,23.09000015258789,23.09000015258789,8,0.0,0.0,0.0
2018-04-04 00:00:00-04:00,23.30430030822754,23.8700008392334,23.253999710083008,23.8700008392334,310,0.0,0.0,0.0
2018-04-05 00:00:00-04:00,23.799999237060547,23.799999237060547,23.741199493408203,23.741199493408203,250,0.0,0.0,0.0
2018-04-06 00:00:00-04:00,24.739999771118164,24.739999771118164,22.979999542236328,22.979999542236328,3098,0.0,0.0,0.0
2018-04-09 00:00:00-04:00,22.979999542236328,22.979999542236328,22.979999542236328,22.979999542236328,0,0.0,0.0,0.0
2018-04-10 00:00:00-04:00,24.0,24.0,23.95989990234375,23.959999084472656,1617,0.0,0.0,0.0
2018-04-11 00:00:00-04:00,24.0,24.0,24.0,24.0,109,0.0,0.0,0.0
2018-04-12 00:00:00-04:00,24.0,24.0,24.0,24.0,55,0.0,0.0,0.0
2018-04-13 00:00:00-04:00,24.049999237060547,24.049999237060547,24.014999389648438,24.014999389648438,498,0.0,0.0,0.0
2018-04-16 00:00:00-04:00,24.014999389648438,24.014999389648438,24.014999389648438,24.014999389648438,25,0.0,0.0,0.0
2018-04-17 00:00:00-04:00,24.014999389648438,24.014999389648438,24.014999389648438,24.014999389648438,0,0.0,0.0,0.0
2018-04-18 00:00:00-04:00,24.014999389648438,24.014999389648438,24.014999389648438,24.014999389648438,0,0.0,0.0,0.0
2018-04-19 00:00:00-04:00,24.3700008392334,24.3700008392334,24.3700008392334,24.3700008392334,70,0.0,0.0,0.0
2018-04-20 00:00:00-04:00,23.885000228881836,23.885000228881836,23.799999237060547,23.799999237060547,620,0.0,0.0,0.0
2018-04-23 00:00:00-04:00,23.7450008392334,23.764999389648438,23.7450008392334,23.764999389648438,512,0.0,0.0,0.0
2018-04-24 00:00:00-04:00,23.783199310302734,23.783199310302734,23.649999618530273,23.649999618530273,313,0.0,0.0,0.0
2018-04-25 00:00:00-04:00,23.860000610351562,23.860000610351562,23.860000610351562,23.860000610351562,43,0.0,0.0,0.0
2018-04-26 00:00:00-04:00,23.799999237060547,23.8799991607666,23.799999237060547,23.8799991607666,375,0.0,0.0,0.0
