Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-05-19 00:00:00-04:00,38.04290697735681,38.08268356323242,38.04290697735681,38.08268356323242,200,0.0,0.0,0.0
2016-05-20 00:00:00-04:00,38.56000518798828,38.56000518798828,38.56000518798828,38.56000518798828,400,0.0,0.0,0.0
2016-05-23 00:00:00-04:00,38.42475864059182,38.456581115722656,38.42475864059182,38.456581115722656,300,0.0,0.0,0.0
2016-05-24 00:00:00-04:00,38.98164427236112,38.98164427236112,38.95777893066406,38.95777893066406,200,0.0,0.0,0.0
2016-05-25 00:00:00-04:00,39.35555529139663,39.40328598022461,39.347598153419334,39.40328598022461,1500,0.0,0.0,0.0
2016-05-26 00:00:00-04:00,39.57830516487585,39.57830516487585,39.52261734008789,39.52261734008789,2400,0.0,0.0,0.0
2016-05-27 00:00:00-04:00,39.57035428112898,39.61013086853365,39.546485900878906,39.546485900878906,1700,0.0,0.0,0.0
2016-05-31 00:00:00-04:00,41.28076610218909,41.28076610218909,39.35555161856961,39.38737106323242,3200,0.0,0.0,0.0
2016-06-01 00:00:00-04:00,39.38737106323242,39.38737106323242,39.38737106323242,39.38737106323242,200,0.0,0.0,0.0
2016-06-02 00:00:00-04:00,39.20439910888672,39.20439910888672,39.20439910888672,39.20439910888672,500,0.0,0.0,0.0
2016-06-03 00:00:00-04:00,39.49876109331964,39.69764709472656,39.49876109331964,39.69764709472656,1100,0.0,0.0,0.0
2016-06-06 00:00:00-04:00,39.99994397630997,39.99994397630997,39.91243366687786,39.952213287353516,3400,0.0,0.0,0.0
2016-06-07 00:00:00-04:00,40.25452423095703,40.25452423095703,40.25452423095703,40.25452423095703,100,0.0,0.0,0.0
2016-06-08 00:00:00-04:00,40.35793022882762,40.35793022882762,40.28633117675781,40.28633117675781,300,0.0,0.0,0.0
2016-06-09 00:00:00-04:00,40.01584885469163,40.01584885469163,39.848785400390625,39.848785400390625,400,0.0,0.0,0.0
2016-06-10 00:00:00-04:00,39.037339276883614,39.085073003820796,38.96574020385742,38.96574020385742,2400,0.0,0.0,0.0
2016-06-13 00:00:00-04:00,38.46454239027435,38.46454239027435,38.24974822998047,38.24974822998047,2100,0.0,0.0,0.0
2016-06-14 00:00:00-04:00,38.24974822998047,38.24974822998047,38.24974822998047,38.24974822998047,100,0.0,0.0,0.0
2016-06-15 00:00:00-04:00,37.85994338989258,37.85994338989258,37.85994338989258,37.85994338989258,100,0.0,0.0,0.0
2016-06-16 00:00:00-04:00,37.29509740484097,37.80424499511719,37.29509740484097,37.80424499511719,600,0.0,0.0,0.0
2016-06-17 00:00:00-04:00,38.11450828293387,38.21792984008789,38.11450828293387,38.21792984008789,600,0.0,0.0,0.0
2016-06-20 00:00:00-04:00,39.91243024526495,39.91243024526495,39.12484359741211,39.12484359741211,4900,0.0,0.0,0.0
2016-06-21 00:00:00-04:00,40.915080918732805,40.915080918732805,39.413902282714844,39.413902282714844,300,0.182,0.0,0.0
