Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2012-03-29 00:00:00-04:00,358.23037546219064,359.10162115110836,357.79473876953125,357.79473876953125,50,0.0,0.0,0.0
2012-03-30 00:00:00-04:00,354.89052160426183,377.5430998396497,354.89052160426183,370.7182922363281,2756,0.0,0.0,0.0
2012-04-02 00:00:00-04:00,364.18392779471094,371.7347974015494,363.0222576779974,369.12103271484375,4100,0.0,0.0,0.0
2012-04-03 00:00:00-04:00,363.1674688021676,387.56256887549677,360.11806744480134,386.9817199707031,6719,0.0,0.0,0.0
2012-04-04 00:00:00-04:00,375.3650321553954,379.285679312642,370.28271484375,370.28271484375,2200,0.0,0.0,0.0
2012-04-05 00:00:00-04:00,362.2962669167695,368.54022721934285,362.2962669167695,363.6031494140625,1694,0.0,0.0,0.0
2012-04-09 00:00:00-04:00,337.9011219762437,340.51488664656927,336.30381518962247,338.33673095703125,2731,0.0,0.0,0.0
2012-04-10 00:00:00-04:00,334.1256891145837,335.287359230686,323.52544584309993,326.72003173828125,2375,0.0,0.0,0.0
2012-04-11 00:00:00-04:00,336.3038007209454,338.19153187780984,333.54482394358905,335.8681640625,1600,0.0,0.0,0.0
2012-04-12 00:00:00-04:00,336.30378295891535,343.5642273711482,335.7229618080634,342.4025573730469,1106,0.0,0.0,0.0
2012-04-13 00:00:00-04:00,332.2379571775197,332.3831694037817,325.70357317412856,325.8487854003906,3288,0.0,0.0,0.0
2012-04-16 00:00:00-04:00,327.4459994732224,327.4459994732224,320.4759801751308,324.9774475097656,1331,0.0,0.0,0.0
2012-04-17 00:00:00-04:00,328.8981854721397,330.4954923928806,326.5748450581906,329.4790344238281,513,0.0,0.0,0.0
2012-04-18 00:00:00-04:00,325.55840103710653,325.84882552539347,324.1063062920754,325.70361328125,488,0.0,0.0,0.0
2012-04-19 00:00:00-04:00,321.347302008964,323.3802455595233,321.05690524151373,322.50897216796875,688,0.0,0.0,0.0
2012-04-20 00:00:00-04:00,327.8816458927744,329.914561324883,323.525390625,323.525390625,931,0.0,0.0,0.0
2012-04-23 00:00:00-04:00,315.1033147915141,317.5718671266144,312.7799746757019,317.13623046875,1231,0.0,0.0,0.0
